SEARCH_KEY	PARENTS	HPO_ID	ET	JT
HP:0006347	Decreased size of the primary teeth.
HP:0006349	A congenital defect characterized by the absence of one or more permanent teeth, including oligodontia, hypodontia, and adontia of the of permanent teeth.
HP:0006350	Mineralized substance filling the entire dental pulp space.
HP:0006352	Lack of tooth eruption of the secondary dentition.
HP:0006353	Developmental hypoplasia of the tooth germ, i.e., of the structure that forms in odontogenesis that will develop into a tooth.
HP:0006355	Agenesis of lower secondary incisor or lower primary incisor.
HP:0006357	Premature loss of the permanent teeth.
HP:0006358	A tooth with a crown with marked lingual or palatal marginal ridges causing scooped lingual or palatal surfaces.
HP:0006361	
HP:0006362	
HP:0006366	
HP:0006367	An crumpled radiographic appearance of the long bones, as if the long bone had been crushed together producing irregularities. This feature is the result of multiple fractures and repeated rounds of ineffective healing, as can be seen for instance in severe forms of osteogenesis imperfecta.
HP:0006368	
HP:0006369	An alteration of the normally relatively smooth margins of the kneecap in radiographic images leading to an irregular contour.
HP:0006370	The presence of abnormal punctate (speckled, dot-like) calcifications in the distal epiphysis of the ulna.
HP:0006371	Increased width of the diaphysis of long bones.
HP:0006375	The femur is shortened and displays flaring (widening) of the metaphyses.
HP:0006376	
HP:0006378	
HP:0006379	
HP:0006380	A type of knee joint contracture in which the knee is in a fixed bent (flexed) configuration such that it cannot be straightened actively or passively.
HP:0006381	Absent or nearly absent fibula. (Does not include aplastic)
HP:0006383	Progressive bending or abnormal curvature of a long bone.
HP:0006384	An abnormal conformation of the femur that becomes gradually enlarged towards the distal end. This feature affects the distal femoral metaphysis and epiphysis.
HP:0006385	Shortening of the legs related to developmental hypoplasia of the bones of the leg.
HP:0006386	Underdevelopment of the distal epiphysis of the radius.
HP:0006387	Increased width of the distal part of the shaft (metaphysis) of the femur.
HP:0006389	Reduced ability to flex (bend) the knee joint.
HP:0006390	An abnormal anterior bending or curvature of the tibia.
HP:0006391	Overconstriction, or narrowness of the diaphysis and metaphysis of long bones.
HP:0006392	An abnormal increase in the bone density of the long bones.
HP:0006394	A limitation of the ability to place the forearm in a position such that the palm faces anteriorly (supination) and to place the forearm in a position such that the palm faces posteriorly (pronation).
HP:0006397	
HP:0006398	An abnormal flattening of the distal epiphysis of femur.
HP:0006400	
HP:0006402	
HP:0006406	An abnormal conformation of the femur that becomes gradually enlarged towards the proximal end. This feature affects the proximal femoral metaphysis and epiphysis.
HP:0006407	Anomaly of the contour of the Distal epiphysis of femur such that its normally smooth appearance is irregular.
HP:0006408	
HP:0006409	Progressive bending or abnormal curvature of the leg.
HP:0006413	
HP:0006414	A bending or abnormal curvature of the distal portion of the tibia.
HP:0006415	Increased density of the compact bone of long bone.
HP:0006417	
HP:0006420	The presence of asymmetric developmental dysplasia of the radius.
HP:0006423	
HP:0006424	Increased length of the radius.
HP:0006426	
HP:0006429	An abnormally wide femoral neck (which is the process of bone, connecting the femoral head with the femoral shaft).
HP:0006431	An anomaly of the metaphysis of the proximal femur (close to the hip).
HP:0006432	
HP:0006433	Radial dysplasia, also known as radial longitudinal deficiency, includes radial clubhand and is a disfiguring, and potentially disabling, congenital limb anomaly. The entire upper limb may be involved, although the defect is most evident in the forearm and hand. Affected children suffer a variable degree of hypoplasia or absence of the preaxial skeleton and soft tissues, in particular the thumb, radius, and dorsoradial soft tissues. The hand is usually radially deviated and subluxated off the distal aspect of the ulna, the ulna may be shortened and have a bow-shaped deformity, and there is no true wrist (radiocarpal) joint in Bayne2 type-III and IV radial dysplasia.
HP:0006434	Proximal radial shortening owing to a congenital defect of development.
HP:0006436	
HP:0006437	
HP:0006438	An abnormal enlargement of the distal epiphysis of the femur.
HP:0006439	A dislocation is a separation of the radius and ulna bones where they normally meet. The radioulnar joints are two locations, proximal and distal, in which the radius and ulna articulate in the forearm. Both can dislocate.
HP:0006440	
HP:0006441	
HP:0006442	Underdevelopment or shortening of the end of the fibula (calf bone) nearest the knee.
HP:0006443	Absence of the patella.
HP:0006446	
HP:0006449	
HP:0006450	
HP:0006453	A developmental anomaly with lateral displacement of the femoral head.
HP:0006454	Formation of bone in the patella later than normal.
HP:0006456	Anomaly of the contour of the proximal epiphysis of the tibia such that its normally smooth appearance is irregular.
HP:0006459	Partial dislocation of the ulna in the dorsal direction.
HP:0006460	
HP:0006461	Slipped capital femoral epiphysis is defined as a posterior and inferior slippage of the proximal epiphysis of the femur onto the metaphysis (femoral neck), occurring through the physeal plate during the early adolescent growth spurt.
HP:0006462	A generalized decrease in bone mineral density.
HP:0006463	
HP:0006465	Thickening of the periosteum of long bone.
HP:0006466	
HP:0006467	A limitation of the range of movement of the shoulder joint.
HP:0006470	Decreased width of the diaphysis of long bones.
HP:0006471	
HP:0006473	An abnormal anterior curvature of a long bone.
HP:0006476	An abnormality of the islet of Langerhans, i.e., of the regions of the pancreas that contain its endocrine cells. These are the alpha cells, which produce glucagon, the beta cells, which produce insulin and amylin, the delta cells, which produce somatostatin, the PP cells, which produce pancreatic polypeptide, and the epsilon cells, which produce ghrelin.
HP:0006477	Any abnormality of the alveolar ridges (on the upper or lower jaws). The alveolar ridges contain the sockets (alveoli) of the teeth.
HP:0006479	An abnormality of the dental pulp.
HP:0006480	Exfoliation of a tooth more than 2 SD earlier than the normal age for the deciduous teeth and not related to traume or neglect. Exfoliation of a permanent tooth is per se abnormal.
HP:0006481	Any abnormality of the primary tooth.
HP:0006482	An abnormality of the morphology of the tooth.
HP:0006483	The presence of an altered number of of teeth.
HP:0006485	Agenesis of incisor.
HP:0006486	An abnormality of the dental root.
HP:0006487	A bending or abnormal curvature of a long bone.
HP:0006488	A bending or abnormal curvature affecting a long bone of the arm.
HP:0006489	An anomaly of the femoral metaphysis.
HP:0006490	
HP:0006491	
HP:0006492	Absence or underdevelopment of the fibula.
HP:0006493	Absence (due to failure to form) or underdevelopment of the bones of the lower limbs.
HP:0006494	
HP:0006495	Absence or underdevelopment of the ulna.
HP:0006496	Absence (due to failure to form) or underdevelopment of the bones of the upper limbs.
HP:0006498	Absence or underdevelopment of the patella.
HP:0006499	An anomaly of a growth plate of a femur.
HP:0006500	An anomaly of one or more epiphyses of one or both legs.
HP:0006501	A small/hypoplastic or absent/aplastic radius.
HP:0006502	Absence or underdevelopment of the carpal bones.
HP:0006503	Absence (due to failure to form) or underdevelopment of one or more forearm bones.
HP:0006504	
HP:0006505	An anomaly of one or more epiphyses of a limb.
HP:0006507	Absence (due to failure to form) or underdevelopment of the humerus.
HP:0006508	
HP:0006509	Tracheal diverticula are blind-ended outpouchings arising from the trachea. They are usually an incidental finding. Occasionally they can mimic pneumomediastinum. Tracheal diverticula are either congenital or acquired, in the latter case the most common causes are prolonged increased intraluminal pressure, e.g. chronic cough, COPD, tracheomalacia, and iatrogenic (e.g. post-surgical).
HP:0006510	An anomaly that is characterized progressive airflow obstruction that is only partly reversible, inflammation in the airways, and systemic effects or comorbities.
HP:0006511	An abnormal high-pitched noisy sound, occurring during inhalation or exhalation caused by the incomplete obstruction in the throat.
HP:0006514	
HP:0006515	
HP:0006516	Hypersensitivity pneumonitis involves inhalation of an antigen. This leads to an exaggerated immune response and a following inflammation of the alveoli within the lungs. The main feature of chronic hypersensitivity pneumonitis on lung biopsies is expansion of the interstitium by lymphocytes accompanied by an occasional multinucleated giant cell or loose granuloma. After exposure to the provoking antigen, following symptoms can be seen: fever, chills, malaise, cough, hemoptysis, chest tightness, dyspnea, rash, swelling and headache and can be completely reversible, based on the duration of the illness, categorized as acute (HP:0011009), subacute (HP:0011011), and chronic (HP:0011010).
HP:0006517	Accumulation of amorphous PAS-positive material in the space between alveolar macrophages, sometimes as condensed form (oval bodies) are typically found in alveolar proteinosis.
HP:0006518	Substantial narrowing or blockage of small pulmonary veins as a result of disorganized smooth muscle hypertrophy and collagen matrix deposition.
HP:0006519	Adenocarcinoma of the Bronchus.
HP:0006520	
HP:0006521	Abnormal dilatation of the pulmonary lymphatic vessels. Lymphatic fluid in the lung is derived from normal leakage of fluid out of the blood capillaries in the lung. In pulmonary lymphangiectasia, the pulmonary lymphatics are not properly connected and become dilated with fluid.
HP:0006522	
HP:0006524	
HP:0006527	Lymphocytic interstitial pneumonitis is a benign lymphoproliferative disorder of the lung that is characterized by the presence of a dense, predominantly lymphocytic interstitial infiltrate (lymphocytes, plasma cells, other elements of the lymphoreticular system) that expands the alveolar septa.
HP:0006528	According to the definitions of the American and British Thoracic Societies, including pulmonary functional tests, X-rays, and CT scans for items such as fibrosis, bronchiectasis, bullae, emphysema, nodular or lymphomatous abnormalities.
HP:0006529	An abnormality of the pulmonary lymphatic chain.
HP:0006530	Abnormality of the lung parenchyma extending to the pulmonary interstitium and leading to diffuse pulmonary fibrosis.
HP:0006531	
HP:0006532	An increased susceptibility to pneumonia as manifested by a history of recurrent episodes of pneumonia.
HP:0006533	
HP:0006535	A recurrent hemorrhage occurring within the lung.
HP:0006536	Obstruction of conducting airways of the lung.
HP:0006538	An increased susceptibility to bronchopulmonary infections as manifested by a history of recurrent bronchopulmonary infections.
HP:0006539	
HP:0006541	
HP:0006543	
HP:0006544	A type of pulmonary sequestration that is completely enclosed in its own pleural sac, occurring above, within, or below the diaphragm, and without communication with the tracheobronchial tree.
HP:0006548	Pulmonary arteriovenous malformation, a condition most commonly associated with hereditary hemorrhagic telangiectasia, is an abnormal communication between the pulmonary artery and pulmonary vein without an intervening capillary communication. HRCT images usually show a coarse spidery appearance of the peripheral vascular markings in the lungs. More specific findings are obtained in the pulmonary angiogram where the normally invisible capillary phase is replaced by irregular vascular channels bridging the peripheral branches of pulmonary arteries and veins.
HP:0006549	
HP:0006552	
HP:0006554	Hepatic failure refers to the inability of the liver to perform its normal synthetic and metabolic functions, which can result in coagulopathy and alteration in the mental status of a previously healthy individual. Hepatic failure is defined as acute if there is onset of encephalopathy within 8 weeks of the onset of symptoms in a patient with a previously healthy liver.
HP:0006555	A diffuse form of hepatic steatosis.
HP:0006557	
HP:0006558	Decreased activity of complex III of the mitochondrion in the liver.
HP:0006559	The presence of abnormal calcium deposition in the liver.
HP:0006560	Hyperplasia of the biliary tree, as manifested by increased size of bile ducts, dilated lumen, and histologically by an increased number of epithelial cells or hyperplasia.
HP:0006561	
HP:0006562	Inflammation of the liver due to infection with a virus.
HP:0006563	
HP:0006564	Intermittently increased size of the liver.
HP:0006565	An abnormal increase in the amount of intracellular lipid droplets in hepatocytes.
HP:0006566	
HP:0006568	An increase in the amount of glycogen stored in hepatocytes compared to normal.
HP:0006571	The presence of reduced numbers of intrahepatic bile duct than normal.
HP:0006572	
HP:0006573	An acute form of hepatic steatosis.
HP:0006574	
HP:0006575	
HP:0006576	
HP:0006577	A type of cirrhosis characterized by the presence of large regenerative nodules.
HP:0006579	Neonatal jaundice refers to a yellowing of the skin and other tissues of a newborn infant as a result of increased concentrations of bilirubin in the blood. Neonatal jaundice affects over half of all newborns to some extent in the first week of life. Prolonged neonatal jaundice is said to be present if the jaundice persists for longer than 14 days in term infants and 21 days in preterm infants.
HP:0006580	Fibroblast proliferation and fiber expansion from the portal areas to the lobule.
HP:0006581	An abnormal reduction in the number of mitochondria in hepatocytes.
HP:0006582	Repeated occurrences of acute noninflammatory encephalopathy and fatty degenerative liver failure.
HP:0006583	
HP:0006584	
HP:0006585	The two portions of the clavicle (corresponding to the two primary ossification centers of the clavicle) are connected by a fibrous bridge that is contiguous with the periosteum, and a synovial membrane develops, resulting in a clavicle with a bipartite appearance radiographically. Congenital pseudarthrosis of the clavicle generally presents as a painless mass or swelling over the clavicle.
HP:0006587	An abnormally straight configuration of the clavicle, a tubular bone which normally is doubly curved .
HP:0006589	
HP:0006590	Prematurely closed sternal sutures.
HP:0006591	Lack of development of the glenoid fossa, also known as the glenoid cavity, which is the articular surface of the scapula that articulates with the head of the humerus.
HP:0006593	
HP:0006595	Bony fusion between the humerus and scapula, leading to an impairment in mobility of the affected shoulder joint.
HP:0006596	
HP:0006597	The presence of a paralyzed diaphragm.
HP:0006598	
HP:0006599	
HP:0006600	
HP:0006603	
HP:0006606	Irregular surface of the normally relatively smooth border between the distal part of the ribs and the costal cartilages, which are bars of hyaline cartilage that connect the ribs to the sternum.
HP:0006607	Early ossification of the costochondral junction, which is the joint between the ribs and costal cartilage in the front of the rib cage.
HP:0006608	Underdevelopment of the middle portion of the clavicle.
HP:0006610	A larger than usual distance between the left and right nipple.
HP:0006611	A less than normal number of sternal ossification centers. The sternum is initially formed from bilateral sternal plates that chondrify and begin to fuse with ribs at 10 weeks gestational age. Ossification starts in the manubrium and upper part of the sternal body at the 6th month, in the middle of the sternal body at the 7th month, in the lower part of the body during the 1st postnatal year and in the xiphoid process between years 5 and 18. The number of ossification centers vary up to six, and it is the ossification centers that are visualized by prenatal ultrasound. This term describes a reduction in the number of ossification centers compared with age-related norms.
HP:0006615	Lack of formation and mineralization of the ribs in utero.
HP:0006619	Deposition of calcium salts in point-like foci within the anterior portion of one or more ribs.
HP:0006623	Abnormal increase in density of the tissue at the costochondral junctions.
HP:0006625	Breast carcinoma that is bilateral or otherwise multifocal.
HP:0006628	Lack of formation of mineralized bony tissue of the sternum.
HP:0006631	
HP:0006633	Underdevelopment of the glenoid fossa, which is the cavity in the lateral part of the scapula which articulates with the head of the humerus.
HP:0006634	Osteosclerosis of ribs (increased density related to increased bone mass).
HP:0006637	
HP:0006638	Developmental defect resulting in congenital absence of the middle portion of the clavicle.
HP:0006640	More than one fracture of the ribs. Callus formation around multiple rib fractures can produce a row of multiple rounded expansions (beadlike prominences) giving the appearance of beaded ribs. Note that rachitic rosary would have one bead per rib (a swelling at the costochondral junction), while beaded ribs in the context of multiple rib fractures have multiple beads (fractures) along the same rib.
HP:0006641	
HP:0006642	
HP:0006643	
HP:0006644	
HP:0006645	Abnormally reduced diameter (cross section) of the clavicles.
HP:0006646	Calcification of the costal cartilages, which are bars of hyaline cartilage found at the anterior ends of the ribs which serve to prolong the ribs forward and contribute to the elasticity of the walls of the thorax.
HP:0006647	
HP:0006649	Chest wall pain in the area of the costochondral junctions.
HP:0006650	
HP:0006655	
HP:0006657	
HP:0006659	
HP:0006660	Absence of the clavicles as a developmental defect.
HP:0006665	An abnormal morphology of the ribs consisting of shorted, abnormally curved ribs. On posteroanterior chest radiography, the ribs show a curvature resembling that of a coat hanger (clothes hanger).
HP:0006668	
HP:0006670	
HP:0006671	
HP:0006673	
HP:0006677	Increased time for the complex comprised of the Q wave, R wave, and S wave as measured by the electrocardiogram (EKG).. In adults, normal values are 0.06 - 0.10 sec.
HP:0006679	Inflammation of the coronary arteries involving a granulomatous response, i.e., a non-specific inflammatory response involving granulomas, defined as a compact organized collection of mature mononuclear phagocytes including epithelioid and giant cells.
HP:0006681	
HP:0006682	Premature ventricular contractions (PVC) or ventricular extrasystoles are premature contractions of the heart that arise in response to an impulse in the ventricles rather than the normal impulse from the sinoatrial (SA) node.
HP:0006683	An abnormality of filling of a ventricle with blood during diastole.
HP:0006684	A form of ventricular preexcitation due to the presence of multiple accessory pathways for cardiac conduction.
HP:0006685	The presence of excessive connective tissue in the endocardium.
HP:0006687	Abnormal tortuous (i.e., twisted) form of the aorta.
HP:0006688	
HP:0006689	A bacterial infection of the endocardium, the inner layer of the heart, which usually involves the heart valves.
HP:0006690	Calcium deposition in the myocardium.
HP:0006691	A benign tumor of connective tissue containing mucous or gelatinous material (myxoma) localized in the pumonic valve.
HP:0006692	Abnormally short chordae tendineae of the tricuspid valve.
HP:0006693	Steatosis in the myocardium.
HP:0006694	
HP:0006695	A defect of the atrioventricular septum of the heart.
HP:0006696	
HP:0006698	A localized outpouching of ventricular cavity that is generally associated with dyskinesia and paradoxical expansion during systole.
HP:0006699	A type of cardiac arrhythmia with premature atrial contractions or beats caused by signals originating from ectopic atrial sites.
HP:0006702	Acute occurrence of a dissection (tear within the tunica intima and entry of blood into the tunica media) of a coronary artery.
HP:0006703	
HP:0006704	Any structural abnormality of the coronary arteries.
HP:0006705	An abnormality of an atrioventricular valve.
HP:0006706	
HP:0006707	An abnormality of the hepatic vasculature.
HP:0006709	
HP:0006710	Absence or underdevelopment of the clavicles (collar bones).
HP:0006711	
HP:0006712	
HP:0006713	
HP:0006714	
HP:0006715	
HP:0006716	
HP:0006717	
HP:0006719	
HP:0006721	A form of acute leukemia characterized by excess lympoblasts.
HP:0006722	
HP:0006723	
HP:0006725	The presence of an adenocarcinoma of the pancreas.
HP:0006727	Acute lymphoblastic leukemia of T-cell origin. It comprises about 15% of childhood cases and 25% of adult cases. It is more common in males than females.
HP:0006729	A paraganglioma (previously refered to as chemodectoma) located in the retroperitoneal space. Paragangliomas (also known as extra-adrenal pheochromocytomas) are rare tumors that arise from extra-adrenal chromaffin cells. Paragangliomas are characterized by secretions of excessive catecholamines, including epinephrine, norepinephrine and dopamine, which may lead to clinical symptoms, including episodic hypertension, tachycardia and diaphoresis. However, between 40 and 50% of paragangliomas are non-functional.
HP:0006731	The presence of an follicular adenocarcinoma of the thyroid gland.
HP:0006732	A type of papillary renal cell carcinoma in which the papillae are covered by large eosinophilic cells with pleomorphic nuclei, prominent nucleoli, and nuclear pseudostratification.
HP:0006733	A rare subtype of acute myeloid leukemia evolving from primitive megakaryoblasts.
HP:0006735	The presence of an adenoma in the cortex of the kidney.
HP:0006737	Pheochromocytoma not originating from the adrenal medulla but from another source such as from chromaffin cells in or about sympathetic ganglia.
HP:0006739	Squamous cell carcinoma of the skin is a malignant tumor of squamous epithelium.
HP:0006740	The presence of a carcinoma of the urinary bladder with origin in a transitional epithelial cell.
HP:0006742	
HP:0006743	
HP:0006744	A malignant neoplasm of the adrenal cortex that may produce hormones such as cortisol, aldosterone, estrogen, or testosterone.
HP:0006747	
HP:0006748	Pheochromocytoma originating from the adrenal medulla.
HP:0006749	
HP:0006751	A neurofibroma (benign peripheral nerve sheath tumor) localized adjacent to the spine.
HP:0006753	A tumor (abnormal growth of tissue) of the stomach.
HP:0006755	The presence of leiomyosarcoma of the skin.
HP:0006756	
HP:0006758	The presence of a malignant neoplasm of the genital system.
HP:0006762	The presence of a carcinoma in the renal pelvis.
HP:0006763	
HP:0006765	A slowly growing malignant neoplasm derived from cartilage cells.
HP:0006766	The presence of renal cell carcinoma in the renal papilla.
HP:0006767	A type of pituitary adenoma originating in prolactin secreting cells. This kind of adenoma is characterized by overproduction of prolactin, and may cause loss of menstrual periods and breast milk production in women.
HP:0006768	
HP:0006769	
HP:0006770	A subtype of renal cell carcinoma thought to originate from mature renal tubular cells in the proximal tubule of the nehpron.
HP:0006771	A malignant epithelial tumor with a glandular organization that originates in the duodenum.
HP:0006772	A benign renal neoplasm composed of fat, vascular, and smooth muscle elements.
HP:0006773	
HP:0006774	The presence of a papillary adenocarcinoma of the ovary.
HP:0006775	A malignant plasma cell tumor growing within soft tissue or within the skeleton.
HP:0006778	A non-malignant neoplasm of the genitourinary system.
HP:0006779	
HP:0006780	A malignancy of the parathyroid glands. Parathyroid carcinoma usually secretes parathyroid hormone, leading to hyperparathyroidism.
HP:0006781	A kind of thyroid adenoma characterized by the presence of oxyphil cells.
HP:0006782	
HP:0006783	
HP:0006784	Underdevelopment of the paranasal sinuses.
HP:0006785	Muscular dystrophy affecting the muscles of the limb girdle (the hips and shoulders).
HP:0006789	
HP:0006790	
HP:0006794	
HP:0006799	
HP:0006801	
HP:0006802	Any anomaly of the anterior horn cell.
HP:0006803	Perceptual experiences that are vivid, intense, and sensory in nature occur in the absence of corresponding stimuli from the external environment.
HP:0006808	Reduced amount of myelin in the nervous system resulting from defective myelinogenesis in the white matter of the central nervous system.
HP:0006812	
HP:0006813	A type of focal clonic seizure characterized by sustained rhythmic jerking rapidly involves one side of the body at seizure onset.
HP:0006817	Absence or underdevelopment of the vermis of cerebellum.
HP:0006818	A form of lissencephaly in which the cortex is thickened and has four more or less disorganized layers rather than six normal layers resulting from incomplete neuronal migration during brain development. At neuropathological examination, a 4-layered cortex consists of an upper molecular layer, a second thin cellular layer containing pyramidal neurons usually observed in layer V, a third pale poorly cellular layer and a fourth thick deep layer made up of neurons which had failed to migrate. Radiologocally would manifest as agyria or pachygyria with cortical thickness greater than 10 mm.
HP:0006821	A type of polymicrogyria with a gradient of severity (anterior more severe than posterior) extending from frontal poles posteriorly to precentral gyrus and inferiorly to frontal operculum.
HP:0006824	
HP:0006825	An abnormally pale appearance of the dorsal portion of the gray substance of the spinal cord. This finding can be observed by histological examination.
HP:0006827	
HP:0006829	A severe degree of muscular hypotonia characterized by markedly reduced muscle tone.
HP:0006834	A cessation of the development of a child in the areas of motor skills, speech and language, cognitive skills, and social and/or emotional skills, following the onset of epilepsy.
HP:0006837	A type of Horner syndrome with congenital onset.
HP:0006844	Absence of the knee jerk reflex, which can normally be elicited by tapping the patellar tendon with a reflex hammer just below the patella.
HP:0006846	
HP:0006849	Developmental defect characterized by a small and malformed corpus callosum.
HP:0006850	Underdevelopment of the ventral portion of the pons.
HP:0006851	Multiple neurofibromas of the spinal nerve roots with a symmetric distribution.
HP:0006852	The occurrence of repeated episodes of generalized muscular hypotonia.
HP:0006855	Wasting (atrophy) of the vermis of cerebellum.
HP:0006858	A loss or impairment of the sensation of the relative position of parts of the body and joint position occuring at distal joints.
HP:0006859	
HP:0006863	A severe delay in the acquisition of the ability to use language to communicate needs, wishes, or thoughts.
HP:0006865	
HP:0006866	
HP:0006870	A type of holoprosencephaly in which most of the right and left cerebral hemispheres and lateral ventricles are separated but the most rostral aspect of the telencephalon, the frontal lobes, are fused, especially ventrally.
HP:0006872	Underdevelopment of the cerebrum.
HP:0006873	A symmetric and progressive loss of myelin from the internode regions along myelinated nerve fibers of the peripheral nervous system.
HP:0006879	Atrophy affecting the pons and the cerebellum.
HP:0006880	A hemangioblastoma of the cerebellum.
HP:0006881	A diffuse loss of myelin from the internode regions along myelinated nerve fibers of the peripheral nervous system.
HP:0006882	
HP:0006886	A decrease in the ability to perceive vibration in the distal portions of the limbs.
HP:0006887	The term progressive intellectual disability should be used if intelligence decreases/deteriorates over time.
HP:0006888	
HP:0006889	Borderline intellectual disability is defined as an intelligence quotient (IQ) in the range of 70-85.
HP:0006891	
HP:0006892	Atrophy (wasting, decrease in size of cells or tissue) affecting the frontotemporal cerebrum.
HP:0006893	
HP:0006894	
HP:0006895	
HP:0006896	Brief hallucinations that occur as you wake up in the morning, in a state that falls somewhere between dreaming and being fully awake.
HP:0006897	Malfunction of the abducens nerve as manifested by impairment of the ability of the affected eye to be moved outward. Patients who develop abducens nerve palsy often present with binocular horizontal diplopia, which is a double vision when looking at objects side by side. There will be a notable weakness of the ipsilateral lateral rectus muscle leading to a deficit in of eye abduction on the affected side. Some patients may present with a constant head turning movement to maintain binocular fusion and to lessen the degree of diplopia.
HP:0006899	
HP:0006901	
HP:0006903	
HP:0006904	
HP:0006906	The presence of calcium deposition within brain structures that is present already at the time of birth.
HP:0006913	Atrophy of the frontal cortex.
HP:0006915	
HP:0006916	Curvilinear intracellular accumulation of autofluorescent lipopigment storage material within axons.
HP:0006918	
HP:0006919	
HP:0006921	Stiffness (a condition in which muscles cannot be moved quickly without accompanying pain or spasm) of the axial musculature.
HP:0006926	
HP:0006927	Excessive number of small gyri (convolutions) on the surface of one side of the brain.
HP:0006929	Brain damage related to a lowering of blood glucose below a critical level (around 30 mg/dl), which may lead to confusion, lethargy and delirium followed by seizures and coma. Prolonged hypoglycemia may lead to irreversible brain damage.
HP:0006930	The presence of developmental dysplasia of the cortex of frontal lobe and the cortex of parietal lobe.
HP:0006931	Pericallosal lipomas are congenital soft masses of adipose cells encapsulated by a thin layer of fibrous tissue, appearing adjacent to the corpus callosum of the brain.
HP:0006932	Relatively short-lived periods of psychosis are characterized by the sudden onset of severe disturbances in perception, thinking, and behavior. These episodes typically last for a brief duration, generally ranging from a few days to a few weeks, and are often triggered by a significant stressor or traumatic event.
HP:0006934	Nystagmus dating from or present at birth.
HP:0006937	A reduced sense of touch (tactile sensation) on the skin of the distal limbs. This is usually tested with a wisp of cotton or a fine camel's hair brush, by asking patients to say 'now' each time they feel the stimulus.
HP:0006938	A decrease in the ability to perceive vibration at the ankles. Clinically, this is usually tested with a tuning fork which vibrates at 128 Hz and is applied to the malleoli of the ankles.
HP:0006943	
HP:0006944	A complete loss of the ability to perceive vibration.
HP:0006946	An increased susceptibility to meningitis as manifested by a medical history of recurrent episodes of meningitis.
HP:0006949	
HP:0006951	
HP:0006955	Hypoplasia of the cerebellum, pontine nuclei, and inferior olivary nucleus.
HP:0006956	
HP:0006957	
HP:0006958	An abnormality of the auditory evoked potentials, which are used to trace the signal generated by a sound, from the cochlear nerve, through the lateral lemniscus, to the medial geniculate nucleus, and to the cortex.
HP:0006959	Proximal spinal muscular atrophy, i.e., muscular weakness and atrophy related to loss of the motor neurons of the spinal cord and brainstem.
HP:0006960	The presence of calcium deposition in the choroid plexus.
HP:0006961	
HP:0006962	
HP:0006964	
HP:0006965	
HP:0006970	Periventricular leukomalacia is characterized by diffuse injury of deep cerebral white matter, accompanied in its most severe form by focal necrosis. The neuropathologic hallmarks of PVL are microglial activation and focal and diffuse periventricular depletion of premyelinating oligodendroglia.
HP:0006976	A type of encephalopathy (brain disease, damage, or malfunction accompanied by an altered mental state) that is characterized by evidence of necrosis of brain tissue.
HP:0006977	Deficit in grammar, including syntax and morphology.
HP:0006978	
HP:0006979	Any abnormality of an individual's circadian rhythm that affects the timing of sleeping and being awake is referred to as a sleep-wake disorder.
HP:0006980	Leukoencephalopathy that gets more severe with time.
HP:0006983	
HP:0006984	
HP:0006986	
HP:0006988	A type of holoprosencephaly characterized by the presence of a single ventricle and no separation of the cerebral hemisphere. The single midline ventricle is often greatly enlarged.
HP:0006989	Dysplasia and dysgenesis of the corpus callosum are nonspecific descriptions that imply defective development of the corpus callosum. The term dysplasia is applied when the morphology of the corpus callosum is altered as a congenital trait. For instance, the corpus callosum may be hump-shaped, kinked, or a striped corpus callosum that lacks an anatomically distinct genu and splenium.
HP:0006990	A type of gliosis that occurs in the vicinity of injured neurons.
HP:0006992	
HP:0006994	
HP:0006999	Focal proliferation of glial cells in the basal ganglia.
HP:0007000	
HP:0007001	
HP:0007002	Progressive impairment of function of motor axons with muscle weakness, atrophy, and cramps. The deficits are length-dependent, meaning that muscles innervated by the longest nerves are affected first, so that for instance the arms are affected at a later age than the onset of deficits involving the lower leg.
HP:0007006	
HP:0007007	The formation of small cavities in the tissue of the basal ganglia.
HP:0007009	
HP:0007010	An abnormality of the ability (skills) to perform a precise movement of small muscles with the intent to perform a specific act. Fine motor skills are required to mediate movements of the wrists, hands, fingers, feet, and toes.
HP:0007011	Paralysis of the fourth cranial (trochlear) nerve manifested as weakness of the superior oblique muscle which causes vertical diplopia that is maximal when the affected eye is adducted and directed inferiorly.
HP:0007015	An abnormality of the ability (skills) to perform a precise movement of large muscles with the intent to perform a specific act. Gross motor skills are required to mediate movements of the arms, legs, and other large body parts.
HP:0007016	
HP:0007017	
HP:0007018	Attention deficit hyperactivity disorder (ADHD) manifests at age 2-3 years or by first grade at the latest. The main symptoms are distractibility, impulsivity, hyperactivity, and often trouble organizing tasks and projects, difficulty going to sleep, and social problems from being aggressive, loud, or impatient.
HP:0007020	
HP:0007021	Inability to perceive painful stimuli.
HP:0007023	Cerebral hemorrhage that occurs before birth.
HP:0007024	Bilateral impairment of the function of the cranial nerves 9-12, which control musculature involved in eating, swallowing, and speech. Pseudobulbar paralysis is characterized clinically by dysarthria, dysphonia, and dysphagia with bifacial paralysis, and may be accompanied by Pseudobulbar behavioral symptoms such as enforced crying and laughing.
HP:0007027	A morphological abnormality of the metencephalon.
HP:0007029	A small, sac-like aneurysm (outpouching) of a cerebral blood vessel.
HP:0007030	
